"Network" "S" "C" "Disturbance" "Motif" "Motif_slope"
"447" "100" "0.18" "0.4" "Omnivory" "0.667733371941675"
"447" "100" "0.18" "0.4" "Chain" "-0.133620943549623"
"447" "100" "0.18" "0.4" "Apparent" "-0.141894046312341"
"447" "100" "0.18" "0.4" "Direct" "-0.351101961065946"
"447" "100" "0.18" "0.6" "Omnivory" "0.625245653293991"
"447" "100" "0.18" "0.6" "Chain" "-0.202364195923251"
"447" "100" "0.18" "0.6" "Apparent" "-0.0464650598254655"
"447" "100" "0.18" "0.6" "Direct" "-0.466200884355427"
"447" "100" "0.18" "0.8" "Omnivory" "0.600349041586074"
"447" "100" "0.18" "0.8" "Chain" "-0.265419511918978"
"447" "100" "0.18" "0.8" "Apparent" "0.0417156138569654"
"447" "100" "0.18" "0.8" "Direct" "-0.602328619379281"
"447" "100" "0.18" "1" "Omnivory" "0.597265922232933"
"447" "100" "0.18" "1" "Chain" "-0.338268878469803"
"447" "100" "0.18" "1" "Apparent" "0.129201418238101"
"447" "100" "0.18" "1" "Direct" "-0.757420455955108"
"449" "100" "0.18" "0" "Omnivory" "0.660101965514847"
"449" "100" "0.18" "0" "Chain" "-0.0696801759348539"
"449" "100" "0.18" "0" "Apparent" "-0.264348395368427"
"449" "100" "0.18" "0" "Direct" "0.0857879856892788"
"449" "100" "0.18" "0.2" "Omnivory" "0.584839968149016"
"449" "100" "0.18" "0.2" "Chain" "-0.104352239123873"
"449" "100" "0.18" "0.2" "Apparent" "-0.171374813067235"
"449" "100" "0.18" "0.2" "Direct" "0.0157078291133117"
"449" "100" "0.18" "0.4" "Omnivory" "0.525382219478342"
"449" "100" "0.18" "0.4" "Chain" "-0.10764669662949"
"449" "100" "0.18" "0.4" "Apparent" "-0.11347686309461"
"449" "100" "0.18" "0.4" "Direct" "-0.0451290955826226"
"449" "100" "0.18" "0.6" "Omnivory" "0.500760365691237"
"449" "100" "0.18" "0.6" "Chain" "-0.127668114053802"
"449" "100" "0.18" "0.6" "Apparent" "-0.0597920848978465"
"449" "100" "0.18" "0.6" "Direct" "-0.0999988069646688"
"449" "100" "0.18" "0.8" "Omnivory" "0.472774234577778"
"449" "100" "0.18" "0.8" "Chain" "-0.130484879289403"
"449" "100" "0.18" "0.8" "Apparent" "-0.0136545651223898"
"449" "100" "0.18" "0.8" "Direct" "-0.163929433934478"
"449" "100" "0.18" "1" "Omnivory" "0.469823701066199"
"449" "100" "0.18" "1" "Chain" "-0.146018066845768"
"449" "100" "0.18" "1" "Apparent" "0.0213514377199202"
"449" "100" "0.18" "1" "Direct" "-0.207411060260158"
"450" "100" "0.18" "0" "Omnivory" "1.09607704383928"
"450" "100" "0.18" "0" "Chain" "-0.125293947828993"
"450" "100" "0.18" "0" "Apparent" "-0.613027684053343"
"450" "100" "0.18" "0" "Direct" "0.65508186708688"
"450" "100" "0.18" "0.2" "Omnivory" "0.826669198822814"
"450" "100" "0.18" "0.2" "Chain" "-0.123169461783634"
"450" "100" "0.18" "0.2" "Apparent" "-0.459135630582954"
"450" "100" "0.18" "0.2" "Direct" "0.542290483217008"
"450" "100" "0.18" "0.4" "Omnivory" "0.637738650250884"
"450" "100" "0.18" "0.4" "Chain" "-0.11785955462245"
"450" "100" "0.18" "0.4" "Apparent" "-0.347010368434211"
"450" "100" "0.18" "0.4" "Direct" "0.44129917581371"
"450" "100" "0.18" "0.6" "Omnivory" "0.467643672130849"
"450" "100" "0.18" "0.6" "Chain" "-0.122214938130637"
"450" "100" "0.18" "0.6" "Apparent" "-0.239426130540707"
"450" "100" "0.18" "0.6" "Direct" "0.349742950197557"
"450" "100" "0.18" "0.8" "Omnivory" "0.326497886193933"
"450" "100" "0.18" "0.8" "Chain" "-0.121955997283949"
"450" "100" "0.18" "0.8" "Apparent" "-0.152530448432169"
"450" "100" "0.18" "0.8" "Direct" "0.273794056300378"
"450" "100" "0.18" "1" "Omnivory" "0.187480597717516"
"450" "100" "0.18" "1" "Chain" "-0.135275656529437"
"450" "100" "0.18" "1" "Apparent" "-0.0615490074764371"
"450" "100" "0.18" "1" "Direct" "0.210861691136525"
"456" "100" "0.18" "0" "Omnivory" "0.824264215568733"
"456" "100" "0.18" "0" "Chain" "0.111559551801868"
"456" "100" "0.18" "0" "Apparent" "-0.714868624133926"
"456" "100" "0.18" "0" "Direct" "0.280611598881718"
"456" "100" "0.18" "0.2" "Omnivory" "0.649366836515866"
"456" "100" "0.18" "0.2" "Chain" "0.0277699464010966"
"456" "100" "0.18" "0.2" "Apparent" "-0.527746729286206"
"456" "100" "0.18" "0.2" "Direct" "0.23013511686455"
"456" "100" "0.18" "0.4" "Omnivory" "0.567176346530456"
"456" "100" "0.18" "0.4" "Chain" "-0.00581537935148866"
"456" "100" "0.18" "0.4" "Apparent" "-0.413973331426626"
"456" "100" "0.18" "0.4" "Direct" "0.151647685366576"
"456" "100" "0.18" "0.6" "Omnivory" "0.524200436256528"
"456" "100" "0.18" "0.6" "Chain" "-0.0273505258279421"
"456" "100" "0.18" "0.6" "Apparent" "-0.343795726383786"
"456" "100" "0.18" "0.6" "Direct" "0.0970921718537183"
"456" "100" "0.18" "0.8" "Omnivory" "0.507290142038633"
"456" "100" "0.18" "0.8" "Chain" "-0.0420338480691986"
"456" "100" "0.18" "0.8" "Apparent" "-0.287292584924374"
"456" "100" "0.18" "0.8" "Direct" "0.0308425015644114"
"456" "100" "0.18" "1" "Omnivory" "0.49500699839569"
"456" "100" "0.18" "1" "Chain" "-0.0362808040863743"
"456" "100" "0.18" "1" "Apparent" "-0.239026587419299"
"456" "100" "0.18" "1" "Direct" "-0.0531325345834992"
"462" "100" "0.18" "0" "Omnivory" "0.911222784495173"
"462" "100" "0.18" "0" "Chain" "-0.132151771158864"
"462" "100" "0.18" "0" "Apparent" "-0.299545524006249"
"462" "100" "0.18" "0" "Direct" "0.11482284867346"
"462" "100" "0.18" "0.2" "Omnivory" "0.774752279879973"
"462" "100" "0.18" "0.2" "Chain" "-0.130794681792212"
"462" "100" "0.18" "0.2" "Apparent" "-0.194863476484836"
"462" "100" "0.18" "0.2" "Direct" "0.0227279191468902"
"462" "100" "0.18" "0.4" "Omnivory" "0.69326552835118"
"462" "100" "0.18" "0.4" "Chain" "-0.124306530072262"
"462" "100" "0.18" "0.4" "Apparent" "-0.111443488495717"
"462" "100" "0.18" "0.4" "Direct" "-0.0749850365936916"
"462" "100" "0.18" "0.6" "Omnivory" "0.629766707959384"
"462" "100" "0.18" "0.6" "Chain" "-0.11312293072388"
"462" "100" "0.18" "0.6" "Apparent" "-0.045912649700927"
"462" "100" "0.18" "0.6" "Direct" "-0.160591277266546"
"462" "100" "0.18" "0.8" "Omnivory" "0.604987066275545"
"462" "100" "0.18" "0.8" "Chain" "-0.113712415433943"
"462" "100" "0.18" "0.8" "Apparent" "0.0310917750458296"
"462" "100" "0.18" "0.8" "Direct" "-0.272788870973974"
"462" "100" "0.18" "1" "Omnivory" "0.58071885665737"
"462" "100" "0.18" "1" "Chain" "-0.104109730868002"
"462" "100" "0.18" "1" "Apparent" "0.104033489052868"
"462" "100" "0.18" "1" "Direct" "-0.394897933427001"
"463" "100" "0.18" "0" "Omnivory" "0.387932373799394"
"463" "100" "0.18" "0" "Chain" "-0.203525327223676"
"463" "100" "0.18" "0" "Apparent" "0.196096476248603"
"463" "100" "0.18" "0" "Direct" "-0.121547448424857"
"463" "100" "0.18" "0.2" "Omnivory" "0.352172747626751"
"463" "100" "0.18" "0.2" "Chain" "-0.206930644013704"
"463" "100" "0.18" "0.2" "Apparent" "0.22157997490796"
"463" "100" "0.18" "0.2" "Direct" "-0.128601102475753"
"463" "100" "0.18" "0.4" "Omnivory" "0.342135225972082"
"463" "100" "0.18" "0.4" "Chain" "-0.203505523375826"
"463" "100" "0.18" "0.4" "Apparent" "0.242699074428101"
"463" "100" "0.18" "0.4" "Direct" "-0.149571620180367"
"463" "100" "0.18" "0.6" "Omnivory" "0.344272711543996"
"463" "100" "0.18" "0.6" "Chain" "-0.209175514248917"
"463" "100" "0.18" "0.6" "Apparent" "0.282520014850685"
"463" "100" "0.18" "0.6" "Direct" "-0.183710738787985"
"463" "100" "0.18" "0.8" "Omnivory" "0.355825028068522"
"463" "100" "0.18" "0.8" "Chain" "-0.218244254758793"
"463" "100" "0.18" "0.8" "Apparent" "0.31857895382802"
"463" "100" "0.18" "0.8" "Direct" "-0.214846323378928"
"463" "100" "0.18" "1" "Omnivory" "0.373405136399332"
"463" "100" "0.18" "1" "Chain" "-0.218629680123923"
"463" "100" "0.18" "1" "Apparent" "0.358707211388166"
"463" "100" "0.18" "1" "Direct" "-0.262506333599306"
"467" "100" "0.18" "0" "Omnivory" "0.939489954664822"
"467" "100" "0.18" "0" "Chain" "-0.145798022445945"
"467" "100" "0.18" "0" "Apparent" "-0.373830407073806"
"467" "100" "0.18" "0" "Direct" "0.224493386062178"
"467" "100" "0.18" "0.2" "Omnivory" "0.822566169853958"
"467" "100" "0.18" "0.2" "Chain" "-0.140600189956871"
"467" "100" "0.18" "0.2" "Apparent" "-0.286088417051261"
"467" "100" "0.18" "0.2" "Direct" "0.161273624478197"
"467" "100" "0.18" "0.4" "Omnivory" "0.740046317304539"
"467" "100" "0.18" "0.4" "Chain" "-0.121915560161477"
"467" "100" "0.18" "0.4" "Apparent" "-0.224385651022547"
"467" "100" "0.18" "0.4" "Direct" "0.106970055320115"
"467" "100" "0.18" "0.6" "Omnivory" "0.705362621628069"
"467" "100" "0.18" "0.6" "Chain" "-0.122877934289618"
"467" "100" "0.18" "0.6" "Apparent" "-0.183076462935833"
"467" "100" "0.18" "0.6" "Direct" "0.0749040857358182"
"467" "100" "0.18" "0.8" "Omnivory" "0.691807814006377"
"467" "100" "0.18" "0.8" "Chain" "-0.123933639725354"
"467" "100" "0.18" "0.8" "Apparent" "-0.140275699174471"
"467" "100" "0.18" "0.8" "Direct" "0.03588750163684"
"467" "100" "0.18" "1" "Omnivory" "0.69902831546432"
"467" "100" "0.18" "1" "Chain" "-0.122664874045548"
"467" "100" "0.18" "1" "Apparent" "-0.113033039843076"
"467" "100" "0.18" "1" "Direct" "0.00525765954790102"
"474" "100" "0.18" "0" "Omnivory" "0.896486936869424"
"474" "100" "0.18" "0" "Chain" "0.124081215452763"
"474" "100" "0.18" "0" "Apparent" "-0.710408041579099"
"474" "100" "0.18" "0" "Direct" "0.205141876077075"
"474" "100" "0.18" "0.2" "Omnivory" "0.634077194611739"
"474" "100" "0.18" "0.2" "Chain" "0.0806053002656819"
"474" "100" "0.18" "0.2" "Apparent" "-0.529194229998157"
"474" "100" "0.18" "0.2" "Direct" "0.170900386053282"
"474" "100" "0.18" "0.4" "Omnivory" "0.408660929377429"
"474" "100" "0.18" "0.4" "Chain" "0.0293197904938237"
"474" "100" "0.18" "0.4" "Apparent" "-0.306536762597618"
"474" "100" "0.18" "0.4" "Direct" "0.0989858982196881"
"474" "100" "0.18" "0.6" "Omnivory" "0.249618212926153"
"474" "100" "0.18" "0.6" "Chain" "-0.0275423256046978"
"474" "100" "0.18" "0.6" "Apparent" "-0.101920797675744"
"474" "100" "0.18" "0.6" "Direct" "0.0272717573210721"
"474" "100" "0.18" "0.8" "Omnivory" "0.0790125603859028"
"474" "100" "0.18" "0.8" "Chain" "-0.0638426343981809"
"474" "100" "0.18" "0.8" "Apparent" "0.103404497011785"
"474" "100" "0.18" "0.8" "Direct" "-0.0576410077100162"
"474" "100" "0.18" "1" "Omnivory" "-0.0244084177715095"
"474" "100" "0.18" "1" "Chain" "-0.113168970996958"
"474" "100" "0.18" "1" "Apparent" "0.320556753902858"
"474" "100" "0.18" "1" "Direct" "-0.164064160195756"
"476" "100" "0.18" "0" "Omnivory" "0.795071988435914"
"476" "100" "0.18" "0" "Chain" "-0.0527128906125787"
"476" "100" "0.18" "0" "Apparent" "-0.324172489377826"
"476" "100" "0.18" "0" "Direct" "0.313579567670667"
"476" "100" "0.18" "0.2" "Omnivory" "0.641459902540867"
"476" "100" "0.18" "0.2" "Chain" "-0.117991838166433"
"476" "100" "0.18" "0.2" "Apparent" "-0.172032110461112"
"476" "100" "0.18" "0.2" "Direct" "0.183222138262732"
"476" "100" "0.18" "0.4" "Omnivory" "0.543857492128579"
"476" "100" "0.18" "0.4" "Chain" "-0.167368410895212"
"476" "100" "0.18" "0.4" "Apparent" "-0.0467453368165674"
"476" "100" "0.18" "0.4" "Direct" "0.0509525018362154"
"476" "100" "0.18" "0.6" "Omnivory" "0.490604027111845"
"476" "100" "0.18" "0.6" "Chain" "-0.237301609653986"
"476" "100" "0.18" "0.6" "Apparent" "0.0657555799239477"
"476" "100" "0.18" "0.6" "Direct" "-0.0467026057091225"
"476" "100" "0.18" "0.8" "Omnivory" "0.454976716842856"
"476" "100" "0.18" "0.8" "Chain" "-0.301863035246526"
"476" "100" "0.18" "0.8" "Apparent" "0.166353905434003"
"476" "100" "0.18" "0.8" "Direct" "-0.142521922724219"
"476" "100" "0.18" "1" "Omnivory" "0.415929119060347"
"476" "100" "0.18" "1" "Chain" "-0.375647658744889"
"476" "100" "0.18" "1" "Apparent" "0.277871038047606"
"476" "100" "0.18" "1" "Direct" "-0.251204704009866"
"478" "100" "0.18" "0" "Omnivory" "0.768180140613708"
"478" "100" "0.18" "0" "Chain" "-0.117654267029918"
"478" "100" "0.18" "0" "Apparent" "-0.147744659231671"
"478" "100" "0.18" "0" "Direct" "-0.281681876659658"
"478" "100" "0.18" "0.2" "Omnivory" "0.650344734137628"
"478" "100" "0.18" "0.2" "Chain" "-0.155577878098413"
"478" "100" "0.18" "0.2" "Apparent" "-0.0564167205675724"
"478" "100" "0.18" "0.2" "Direct" "-0.323304404030754"
"478" "100" "0.18" "0.4" "Omnivory" "0.571128081986991"
"478" "100" "0.18" "0.4" "Chain" "-0.196198876022134"
"478" "100" "0.18" "0.4" "Apparent" "0.0347275956585928"
"478" "100" "0.18" "0.4" "Direct" "-0.416467347171572"
"478" "100" "0.18" "0.6" "Omnivory" "0.522056873986251"
"478" "100" "0.18" "0.6" "Chain" "-0.236216200028042"
"478" "100" "0.18" "0.6" "Apparent" "0.107995256379972"
"478" "100" "0.18" "0.6" "Direct" "-0.49465530541884"
"478" "100" "0.18" "0.8" "Omnivory" "0.47905526765855"
"478" "100" "0.18" "0.8" "Chain" "-0.280708087584774"
"478" "100" "0.18" "0.8" "Apparent" "0.188687672305071"
"478" "100" "0.18" "0.8" "Direct" "-0.601497562164854"
"478" "100" "0.18" "1" "Omnivory" "0.453525110670644"
"478" "100" "0.18" "1" "Chain" "-0.335866258423847"
"478" "100" "0.18" "1" "Apparent" "0.273632608908594"
"478" "100" "0.18" "1" "Direct" "-0.72822534145259"
"489" "100" "0.18" "0" "Omnivory" "0.5327664509833"
"489" "100" "0.18" "0" "Chain" "-0.4634301610044"
"489" "100" "0.18" "0" "Apparent" "-0.240310455822768"
"489" "100" "0.18" "0" "Direct" "0.393236975617921"
"489" "100" "0.18" "0.2" "Omnivory" "0.317076469752487"
"489" "100" "0.18" "0.2" "Chain" "-0.440670719549521"
"489" "100" "0.18" "0.2" "Apparent" "-0.141326998026077"
"489" "100" "0.18" "0.2" "Direct" "0.308189775847616"
"489" "100" "0.18" "0.4" "Omnivory" "0.0837455876874287"
"489" "100" "0.18" "0.4" "Chain" "-0.426530952032983"
"489" "100" "0.18" "0.4" "Apparent" "-0.0749652465333086"
"489" "100" "0.18" "0.4" "Direct" "0.265050705069938"
"489" "100" "0.18" "0.6" "Omnivory" "-0.111898249329558"
"489" "100" "0.18" "0.6" "Chain" "-0.405612484787128"
"489" "100" "0.18" "0.6" "Apparent" "-0.0255077663610064"
"489" "100" "0.18" "0.6" "Direct" "0.23105486918656"
"489" "100" "0.18" "0.8" "Omnivory" "-0.299630666012703"
"489" "100" "0.18" "0.8" "Chain" "-0.39363394064679"
"489" "100" "0.18" "0.8" "Apparent" "0.0231733558611214"
"489" "100" "0.18" "0.8" "Direct" "0.201731154285549"
"489" "100" "0.18" "1" "Omnivory" "-0.442483792986645"
"489" "100" "0.18" "1" "Chain" "-0.362379654483447"
"489" "100" "0.18" "1" "Apparent" "0.0521850643913465"
"489" "100" "0.18" "1" "Direct" "0.177739356427719"
"490" "100" "0.18" "0" "Omnivory" "0.430408668913343"
"490" "100" "0.18" "0" "Chain" "0.234091956038067"
"490" "100" "0.18" "0" "Apparent" "-0.350436098797332"
"490" "100" "0.18" "0" "Direct" "-0.366999959621291"
"490" "100" "0.18" "0.2" "Omnivory" "0.390153579722925"
"490" "100" "0.18" "0.2" "Chain" "0.108077081961938"
"490" "100" "0.18" "0.2" "Apparent" "-0.223172226871066"
"490" "100" "0.18" "0.2" "Direct" "-0.297817179339636"
"490" "100" "0.18" "0.4" "Omnivory" "0.34862993136668"
"490" "100" "0.18" "0.4" "Chain" "0.0386746889281805"
"490" "100" "0.18" "0.4" "Apparent" "-0.135743532924683"
"490" "100" "0.18" "0.4" "Direct" "-0.259620613831711"
"490" "100" "0.18" "0.6" "Omnivory" "0.318490892771067"
"490" "100" "0.18" "0.6" "Chain" "-0.0429787652625216"
"490" "100" "0.18" "0.6" "Apparent" "-0.0472338464377717"
"490" "100" "0.18" "0.6" "Direct" "-0.213779988619686"
"490" "100" "0.18" "0.8" "Omnivory" "0.31042222908591"
"490" "100" "0.18" "0.8" "Chain" "-0.102796290036103"
"490" "100" "0.18" "0.8" "Apparent" "0.0285728459142375"
"490" "100" "0.18" "0.8" "Direct" "-0.211037528676172"
"490" "100" "0.18" "1" "Omnivory" "0.300654989964425"
"490" "100" "0.18" "1" "Chain" "-0.161933486829306"
"490" "100" "0.18" "1" "Apparent" "0.0997216126028795"
"490" "100" "0.18" "1" "Direct" "-0.202404281089225"
"492" "100" "0.18" "0" "Omnivory" "0.934641613789288"
"492" "100" "0.18" "0" "Chain" "-0.201415093985973"
"492" "100" "0.18" "0" "Apparent" "-0.0941658436372697"
"492" "100" "0.18" "0" "Direct" "-0.0903400944928065"
"492" "100" "0.18" "0.2" "Omnivory" "0.773418237380016"
"492" "100" "0.18" "0.2" "Chain" "-0.181652918162607"
"492" "100" "0.18" "0.2" "Apparent" "-0.00297173609884622"
"492" "100" "0.18" "0.2" "Direct" "-0.156522900673889"
"492" "100" "0.18" "0.4" "Omnivory" "0.702020192971723"
"492" "100" "0.18" "0.4" "Chain" "-0.166279167425948"
"492" "100" "0.18" "0.4" "Apparent" "0.0508077485946381"
"492" "100" "0.18" "0.4" "Direct" "-0.210570805687214"
"492" "100" "0.18" "0.6" "Omnivory" "0.652439600427957"
"492" "100" "0.18" "0.6" "Chain" "-0.154970160526087"
"492" "100" "0.18" "0.6" "Apparent" "0.113537677679171"
"492" "100" "0.18" "0.6" "Direct" "-0.282235899698816"
"492" "100" "0.18" "0.8" "Omnivory" "0.618646320543799"
"492" "100" "0.18" "0.8" "Chain" "-0.145658050285755"
"492" "100" "0.18" "0.8" "Apparent" "0.176806580023068"
"492" "100" "0.18" "0.8" "Direct" "-0.360498578994235"
"492" "100" "0.18" "1" "Omnivory" "0.608945984443415"
"492" "100" "0.18" "1" "Chain" "-0.142504424947566"
"492" "100" "0.18" "1" "Apparent" "0.236946492218673"
"492" "100" "0.18" "1" "Direct" "-0.440482474234102"
"494" "100" "0.18" "0" "Omnivory" "1.12605113901628"
"494" "100" "0.18" "0" "Chain" "-0.276891354219822"
"494" "100" "0.18" "0" "Apparent" "-0.333824828521352"
"494" "100" "0.18" "0" "Direct" "0.190989725179742"
"494" "100" "0.18" "0.2" "Omnivory" "0.923101736154093"
"494" "100" "0.18" "0.2" "Chain" "-0.261899354943813"
"494" "100" "0.18" "0.2" "Apparent" "-0.212949533071817"
"494" "100" "0.18" "0.2" "Direct" "0.101672590918945"
"494" "100" "0.18" "0.4" "Omnivory" "0.849448156549735"
"494" "100" "0.18" "0.4" "Chain" "-0.260230605820495"
"494" "100" "0.18" "0.4" "Apparent" "-0.1332761475995"
"494" "100" "0.18" "0.4" "Direct" "0.0160772301213594"
"494" "100" "0.18" "0.6" "Omnivory" "0.833417070668656"
"494" "100" "0.18" "0.6" "Chain" "-0.276205312388983"
"494" "100" "0.18" "0.6" "Apparent" "-0.0624858026278105"
"494" "100" "0.18" "0.6" "Direct" "-0.0674135559166851"
"494" "100" "0.18" "0.8" "Omnivory" "0.863796691449938"
"494" "100" "0.18" "0.8" "Chain" "-0.298947364067246"
"494" "100" "0.18" "0.8" "Apparent" "-0.000959614953048226"
"494" "100" "0.18" "0.8" "Direct" "-0.15800204473411"
"494" "100" "0.18" "1" "Omnivory" "0.928755694677265"
"494" "100" "0.18" "1" "Chain" "-0.322290367994584"
"494" "100" "0.18" "1" "Apparent" "0.0524220440087272"
"494" "100" "0.18" "1" "Direct" "-0.259089129404106"
"516" "100" "0.18" "0" "Omnivory" "0.510498730510294"
"516" "100" "0.18" "0" "Chain" "0.323111730155893"
"516" "100" "0.18" "0" "Apparent" "-0.409317482369015"
"516" "100" "0.18" "0" "Direct" "-0.187547809811521"
"516" "100" "0.18" "0.2" "Omnivory" "0.415403658402447"
"516" "100" "0.18" "0.2" "Chain" "0.213849255188872"
"516" "100" "0.18" "0.2" "Apparent" "-0.284347884753599"
"516" "100" "0.18" "0.2" "Direct" "-0.244137072829074"
"516" "100" "0.18" "0.4" "Omnivory" "0.354280094013692"
"516" "100" "0.18" "0.4" "Chain" "0.138814088738945"
"516" "100" "0.18" "0.4" "Apparent" "-0.194418760750427"
"516" "100" "0.18" "0.4" "Direct" "-0.302208938627689"
"516" "100" "0.18" "0.6" "Omnivory" "0.313753991773835"
"516" "100" "0.18" "0.6" "Chain" "0.0900040516006029"
"516" "100" "0.18" "0.6" "Apparent" "-0.129429425196935"
"516" "100" "0.18" "0.6" "Direct" "-0.36278508050319"
"516" "100" "0.18" "0.8" "Omnivory" "0.285938778468107"
"516" "100" "0.18" "0.8" "Chain" "0.0371417695573685"
"516" "100" "0.18" "0.8" "Apparent" "-0.0674615835305377"
"516" "100" "0.18" "0.8" "Direct" "-0.42701328847574"
"516" "100" "0.18" "1" "Omnivory" "0.267251193280017"
"516" "100" "0.18" "1" "Chain" "7.94026779135556e-06"
"516" "100" "0.18" "1" "Apparent" "-0.0218869715095617"
"516" "100" "0.18" "1" "Direct" "-0.482849189808013"
"517" "100" "0.18" "0" "Omnivory" "0.703212734687448"
"517" "100" "0.18" "0" "Chain" "-0.301912329784273"
"517" "100" "0.18" "0" "Apparent" "-0.261658055463942"
"517" "100" "0.18" "0" "Direct" "0.327038611393649"
"517" "100" "0.18" "0.2" "Omnivory" "0.545318475734242"
"517" "100" "0.18" "0.2" "Chain" "-0.254105674543656"
"517" "100" "0.18" "0.2" "Apparent" "-0.190818480032642"
"517" "100" "0.18" "0.2" "Direct" "0.254019786859736"
"517" "100" "0.18" "0.4" "Omnivory" "0.465628353822682"
"517" "100" "0.18" "0.4" "Chain" "-0.216064125368441"
"517" "100" "0.18" "0.4" "Apparent" "-0.140819323983785"
"517" "100" "0.18" "0.4" "Direct" "0.188655125247824"
"517" "100" "0.18" "0.6" "Omnivory" "0.422119497876505"
"517" "100" "0.18" "0.6" "Chain" "-0.17917629115328"
"517" "100" "0.18" "0.6" "Apparent" "-0.111075762744529"
"517" "100" "0.18" "0.6" "Direct" "0.136322124800295"
"517" "100" "0.18" "0.8" "Omnivory" "0.424766437239888"
"517" "100" "0.18" "0.8" "Chain" "-0.172963066097689"
"517" "100" "0.18" "0.8" "Apparent" "-0.085509603141353"
"517" "100" "0.18" "0.8" "Direct" "0.100017668095316"
"517" "100" "0.18" "1" "Omnivory" "0.425224868863996"
"517" "100" "0.18" "1" "Chain" "-0.150802056296061"
"517" "100" "0.18" "1" "Apparent" "-0.0643994537576068"
"517" "100" "0.18" "1" "Direct" "0.0562633640000378"
"519" "100" "0.18" "0" "Omnivory" "0.451661223926084"
"519" "100" "0.18" "0" "Chain" "-0.073684751908648"
"519" "100" "0.18" "0" "Apparent" "-0.215981753525686"
"519" "100" "0.18" "0" "Direct" "-0.108797439371873"
"519" "100" "0.18" "0.2" "Omnivory" "0.439570738381825"
"519" "100" "0.18" "0.2" "Chain" "-0.124944514355325"
"519" "100" "0.18" "0.2" "Apparent" "-0.116987881980873"
"519" "100" "0.18" "0.2" "Direct" "-0.142597126159244"
